net_value,stocks_count,stock_price,action
1010.8302787447777,72,13.86,4096
997.1502787447778,72,13.67,4096
1001.116681870605,68,13.73,-4
1023.1145582205438,64,14.06,-4
1002.4601661842154,60,13.72,-4
994.3643392424165,73,13.61,4096
991.6126167893533,69,13.57,-4
997.0770142416769,72,13.66,4096
1028.7570142416769,72,14.1,4096
1018.5628564529281,68,13.96,-4
1014.0903598935995,64,13.9,-4
1003.4699480719107,68,13.75,4
1019.5577271128756,64,14.0,-4
1009.9862861533604,72,13.87,4096
1015.7462861533604,72,13.95,4096
1009.9862861533604,72,13.87,4096
1042.3862861533603,72,14.32,4096
1005.3016160100168,68,13.8,-4
1005.9691072244117,72,13.82,4096
1015.3291072244117,72,13.95,4096
1018.9291072244117,72,14.0,4096
1026.8491072244117,72,14.11,4096
1024.6891072244118,72,14.08,4096
1026.1291072244117,72,14.1,4096
1022.5291072244117,72,14.05,4096
1010.2891072244117,72,13.88,4096
998.2188251334802,68,13.71,-4
1016.4304611482318,72,13.97,4096
1026.5104611482316,72,14.11,4096
1011.9983035136462,68,13.9,-4
1034.5138786133873,64,14.25,-4
1022.0487631719104,72,14.05,4096
1008.167577841899,68,13.85,-4
1017.9422575466942,64,14.0,-4
1024.3382926559973,60,14.1,-4
1026.220654158687,56,14.14,-4
1039.217611418135,72,14.18,4096
1057.0930304386786,68,14.44,-4
1031.564471769559,73,14.07,4096
1021.1463020810316,69,13.92,-4
1043.1486386179113,73,14.24,4096
1025.6286386179113,73,14.0,512
1030.0086386179114,73,14.06,4096
1041.6886386179112,73,14.22,4096
1022.7086386179112,73,13.96,4096
1036.5223187416934,69,14.15,-4
1034.8387403207958,65,14.12,-4
1018.7384927519802,61,13.87,-4
1026.5272571927774,73,13.99,4096
1029.4472571927774,73,14.03,4096
1016.8647935813261,69,13.86,-4
1014.8860375448688,73,13.8344,4096
1014.5648375448689,73,13.83,4096
993.5733585032724,69,13.53,-4
1017.102933297466,65,13.87,-4
1020.3634580221265,61,13.93,-4
1022.5937555069629,57,13.98,-4
1017.7003370590974,73,13.91,4096
1019.8903370590973,73,13.94,4096
1010.4003370590973,73,13.81,4096
1018.0487706015246,69,13.92,-4
1015.661564731122,65,13.89,-4
1021.8783479180161,72,14.0,4096
1025.4783479180162,72,14.05,4096
1016.8383479180161,72,13.93,4096
1028.7230482377356,68,14.1,-4
1016.1066272378497,64,13.91,-4
1009.7436430387709,60,13.81,-4
971.7629666378414,73,13.24,4096
987.8229666378414,73,13.46,4096
999.1502637530788,69,13.61,-4
985.9679289558644,65,13.41,-4
997.4826403393424,61,13.6,-4
1011.1724844362595,73,13.8,4096
1022.1224844362594,73,13.95,4096
1084.9024844362596,73,14.81,4096
1062.5340839908663,69,14.5,-4
1055.1278473666493,73,14.4,4096
1068.9978473666492,73,14.59,4096
1054.3978473666493,73,14.39,4
1026.6578473666493,73,14.01,4096
1032.4978473666492,73,14.09,4096
1026.6578473666493,73,14.01,4096
1028.1178473666494,73,14.03,4096
1025.1978473666493,73,13.99,4096
1022.2778473666493,73,13.95,4096
1028.0900190701243,69,14.04,-4
1012.3277571090515,73,13.81,512
988.9677571090515,73,13.49,4096
971.4477571090515,73,13.25,4096
970.7177571090515,73,13.24,4096
953.5254684985946,69,13.0,-4
941.2796349061871,65,12.82,-4
958.2340591450363,73,13.06,4096
969.1840591450364,73,13.21,4096
980.8640591450363,73,13.37,4096
999.1140591450363,73,13.62,4096
993.2740591450363,73,13.54,4096
1007.5090591450363,73,13.6,4096
1035.5738575103744,69,13.99,-4
1046.7070692052728,65,14.16,-4
1083.1468968647937,61,14.73,-4
1081.6890216332104,57,14.71,-4
1081.5829082797786,73,14.676,4096
1073.6047333273145,69,14.58,-4
1065.3789343661429,65,14.46,-4
1058.5279268263741,73,14.3731,4096
1046.6216268263743,73,14.21,4096
1057.7606216685936,69,14.38,-4
1073.4931481925803,73,14.6,4096
1089.9121530512443,69,14.83,-4
1087.1816140868941,73,14.79,4096
1101.3562895159862,69,14.99,-4
1076.8451665226344,73,14.64,4096
1075.9238173930714,69,14.62,-4
1061.6716103575388,73,14.43,4096
1076.464063190817,69,14.64,-4
1069.8470392227514,73,14.55,4096
1069.1170392227511,73,14.54,4096
1088.0970392227514,73,14.8,4096
1090.5854634013053,69,14.841,-4
1092.4272919145649,73,14.87,4096
1090.2372919145648,73,14.84,4096
1085.857291914565,73,14.78,4096
1088.6197645313325,69,14.82,-4
1094.461384065353,65,14.92,-4
1092.7685810066002,61,14.9,-4
1079.2442425476638,57,14.69,-4
1083.910415877995,73,14.75,4096
1071.500415877995,73,14.58,4096
1054.710415877995,73,14.35,4096
1049.3494507109624,69,14.27,-4
1075.8566575329653,73,14.65,4096
1060.5266575329651,73,14.44,4096
1040.856009829659,69,14.16,-4
1052.5630934411877,73,14.33,4096
1028.4730934411878,73,14.0,4096
1040.1715521930964,69,14.18,-4
1031.575659301684,73,14.05,4096
1037.415659301684,73,14.13,4096
1059.187933932295,69,14.44,-4
1044.5432908982848,65,14.22,-4
1012.8683849416129,73,13.8,4096
1018.1267903200585,69,13.88,-4
989.8475477855491,65,13.45,-4
1009.4367430993932,73,13.73,4096
1043.746743099393,73,14.2,4096
1049.6428452247806,69,14.28,-4
1055.01645059269,73,14.36,4096
1062.3164505926902,73,14.46,4096
1058.6751910320468,69,14.41,-4
1043.9739767864648,73,14.2,4096
1056.383976786465,73,14.37,4
1064.852018934106,69,14.5,-4
1068.7477500028344,73,14.55,4096
1070.021089414888,0,15.0,-2048
1072.6417078324937,71,15.04,4096
1110.9817078324938,71,15.58,4096
1097.3971598373241,67,15.4,-4
1093.0990047044,71,15.34,4096
1109.0616111120285,67,15.42,-4
1097.8085703435115,63,15.25,-4
1104.1205698346516,71,15.36,4096
1093.4705698346518,71,15.21,4096
1078.5605698346517,71,15.0,4096
1078.5605698346517,71,15.0,4096
1096.8818565255701,67,15.28,-4
1107.6190833274466,63,15.44,-4
1108.8354427212469,71,15.48,4096
1109.545442721247,71,15.49,4096
1100.3154427212469,71,15.36,4096
1097.152342087963,67,15.32,-4
1108.039462865734,71,15.48,4096
1110.8794628657342,71,15.52,4096
1081.769462865734,71,15.11,4096
1087.449462865734,71,15.19,4096
1088.2904667231705,67,15.21,-4
1111.3004814430321,71,15.55,4096
1107.6501277811394,67,15.5,-4
1139.1786307942532,63,15.98,-4
1143.2573988956299,71,16.05,4096
1143.96739889563,71,16.06,4096
1150.3885777875737,67,16.16,-4
1155.5157611151883,63,16.24,-4
1155.8698162408632,59,16.26,-4
1131.9817844754357,71,15.91,4096
1126.3017844754359,71,15.83,4096
1141.460070514399,67,16.05,-4
1138.1149432746433,63,16.0,-4
1134.6239880927344,71,15.95,4096
1138.8839880927344,71,16.01,4096
1140.3039880927345,71,16.03,4096
1124.646917747777,67,15.8,-4
1146.988095964057,71,16.13,4096
1142.728095964057,71,16.07,4096
1150.538095964057,71,16.18,4096
1139.178095964057,71,16.02,4096
1160.478095964057,71,16.32,4096
1154.798095964057,71,16.24,4096
1156.218095964057,71,16.26,4096
1136.375227986838,67,15.96,-4
1122.3456379643917,71,15.76,4096
1167.238617049389,67,16.43,-4
1164.1042891922555,63,16.39,-4
1147.1485178282999,59,16.12,-4
1166.3124704185648,55,16.46,-4
1151.3209875039568,51,16.19,-4
1171.073442218387,71,16.44,4096
1176.7534422183871,71,16.52,4096
1173.8606434931626,67,16.49,-4
1171.6866434401231,63,16.46,-4
1188.0147639606662,59,16.74,-4
1191.7078448728357,70,16.79,4096
1191.7078448728357,70,16.79,4096
1182.2478798533168,66,16.66,-4
1166.0093184687178,62,16.41,-4
1165.2527163271188,58,16.4,-4
1154.6112174622272,71,16.26,4096
1149.641217462227,71,16.19,4096
1149.641217462227,71,16.19,4096
1143.251217462227,71,16.1,4096
1171.6512174622271,71,16.5,4096
1180.8812174622271,71,16.63,4096
1176.443717462227,71,16.43,4096
1168.844639741863,67,16.32,-4
1161.7413400399037,71,16.22,4096
1161.0313400399039,71,16.21,4096
1163.8713400399038,71,16.25,4096
1160.7494918052828,67,16.2083,-4
1150.178215876137,63,16.05,-4
1153.8516981263913,59,16.11,-4
1155.9019400043137,55,16.148,-4
1158.5235574957383,51,16.2,-4
1163.2935954780173,47,16.3,-4
1158.460046206495,71,16.24,4096
1155.620046206495,71,16.2,4096
1155.3820103662358,67,16.2,-4
1148.4091818665333,71,16.1,4096
1141.3091818665332,71,16.0,4096
1154.4483815740534,67,16.2,-4
1140.2211746119428,71,16.0,4096
1140.2211746119428,71,16.0,4096
1146.611174611943,71,16.09,4096
1140.9311746119429,71,16.01,4096
1146.611174611943,71,16.09,4096
1143.7711746119428,71,16.05,4096
1150.161174611943,71,16.14,4096
1150.8711746119427,71,16.15,4096
1150.438092139166,67,16.15,-4
1145.429238669425,71,16.08,4096
1151.1092386694252,71,16.16,4096
1161.0492386694252,71,16.3,4096
1168.1144979074165,67,16.4,-4
1164.1077078503947,71,16.35,4096
1147.6986500767355,67,16.12,-4
1140.0984448870531,63,16.0,-4
1150.959718668531,59,16.18,-4
1157.3656685060432,71,16.29,4096
1178.0364360570065,67,16.59,-4
1143.288497568504,71,16.05,4096
1150.388497568504,71,16.15,512
1158.9084975685041,71,16.27,4096
1172.409950185299,67,16.48,-4
1170.0676597521854,71,16.45,4096
1158.185120238031,67,16.28,-4
1163.9724093842258,71,16.37,4096
1160.0147813440783,67,16.32,-4
1149.226458713417,71,16.16,4096
1147.0964587134172,71,16.13,4096
1146.3496323479685,67,16.12,-4
1147.3225466239433,71,16.13,4096
1158.3468911340572,67,16.307,-4
1163.7292686765477,63,16.39,-4
1152.063258841865,59,16.2,-4
1142.2000897695489,63,16.05,4
1147.3926975219806,71,16.13,4096
1136.7426975219805,71,15.98,4096
1124.6726975219804,71,15.81,4096
1121.4088825653232,67,15.77,-4
1129.8320180695912,63,15.9,-4
1133.3524836469223,71,15.96,4096
1114.7084017884204,67,15.685,-4
1132.2554453528478,70,15.95,4096
1121.0554453528478,70,15.79,4096
1118.2554453528478,70,15.75,4096
1142.0554453528478,70,16.09,4096
1136.6212123201349,66,16.01,-4
1116.3598879484439,71,15.71,4096
1120.4423879484436,71,15.63,4096
1078.5523879484435,71,15.04,4096
1077.1323879484437,71,15.02,4096
1077.1323879484437,71,15.02,4096
1053.7023879484436,71,14.69,4096
1056.4360525323066,67,14.73,-4
1078.774979858672,71,15.05,4096
1090.134979858672,71,15.21,4096
1078.774979858672,71,15.05,4096
1131.314979858672,71,15.79,4096
1164.7796023437045,67,16.29,-4
1162.0479523080573,71,16.25,4096
1155.6579523080572,71,16.16,4096
1147.7260862512967,67,16.05,-4
1149.8335613319896,71,16.09,4096
1136.8764593237215,67,15.9,-4
1152.5258276450602,63,16.14,-4
1154.5969440043225,59,16.18,-4
1142.6092639495637,71,16.0,4096
1148.9907557500273,67,16.09,-4
1162.1054128593078,63,16.28,-4
1170.7138033201636,71,16.43,4096
1161.4838033201636,71,16.3,4096
1150.8338033201635,71,16.15,4096
1155.8925550303359,67,16.23,-4
1166.49469050695,63,16.4,-4
1168.9361112925594,59,16.445,-4
1165.7668358123058,71,16.41,4096
1172.1568358123059,71,16.5,4096
1178.546835812306,71,16.59,4096
1194.876835812306,71,16.82,4096
1193.2502740997277,67,16.8,-4
1179.8296336856322,71,16.61,4
1170.54184964644,67,16.48,-4
1184.8189706459925,63,16.7,-4
1219.721939193846,70,17.22,4096
1240.0219391938463,70,17.51,4096
1200.8219391938462,70,16.95,4096
1188.9219391938464,70,16.78,4096
1212.348268988977,66,17.12,-4
1206.2967788463618,70,17.04,4096
1193.3496968266563,66,16.85,-4
1214.4843041236593,70,17.16,4096
1217.2843041236592,70,17.2,4096
1252.083439179425,66,17.72,-4
1257.6918295707019,70,17.8,4096
1263.9918295707018,70,17.89,4096
1258.3918295707017,70,17.81,4096
1230.235023363412,66,17.4,-4
1232.9537708431765,62,17.47,-4
1235.5059528702925,70,17.49,4096
1218.7059528702925,70,17.25,4096
1224.258649641921,66,17.3348,-4
1222.8983099957131,62,17.32,-4
1222.207200323886,58,17.32,-4
1216.472835081773,54,17.21,-4
1201.917616377064,70,17.03,4096
1211.2012654515092,66,17.18,-4
1200.428465094649,70,17.02,4096
1222.121465094649,70,17.3299,4096
1182.5784650946491,70,16.765,4096
1178.7284650946492,70,16.71,4096
1173.6534650946492,70,16.5,4096
1168.7534309928421,71,16.43,4
1180.8234309928423,71,16.6,4096
1162.146954553328,67,16.32,-4
1171.1562719482902,71,16.45,4096
1200.9620719482903,71,16.8698,4096
1171.1562719482902,71,16.45,4096
1159.0862719482902,71,16.28,4096
1173.5211725136264,67,16.49,-4
1178.530706128185,63,16.58,-4
1191.0885413640876,59,16.78,-4
1212.0926878674861,70,17.08,4096
1200.8926878674863,70,16.92,4096
1215.000803753075,66,17.13,-4
1228.6103402374868,70,17.32,4096
1200.6103402374868,70,16.92,4096
1185.7701331438022,66,16.71,-4
1189.3778844071094,70,16.7624,4096
1170.0149225031253,66,16.48,-4
1202.253921566115,70,16.96,4096
1195.6290447657084,66,16.87,-4
1191.6130540554782,62,16.82,-4
1198.4618648603664,70,16.92,4096
1193.652064818869,66,16.86,-4
1171.990943147111,62,16.53,-4
1170.2385598040082,58,16.5,-4
1193.1043339904813,54,16.92,-4
1179.8392734522936,70,16.74,4096
1173.5630211656924,66,16.65,-4
1159.812417089779,62,16.44,-4
1171.5228277295016,58,16.64,-4
1170.6108327156321,70,16.6,4096
1167.1108327156321,70,16.55,4096
1167.278824205946,66,16.55,-4
1245.7405270474471,70,17.72,4096
1240.8405270474473,70,17.65,4
1231.3775072106525,66,17.5095,-4
1201.1264510806968,70,17.08,4096
1210.226451080697,70,17.21,4096
1180.126451080697,70,16.78,4
1200.426451080697,70,17.07,4096
1206.726451080697,70,17.16,4096
1204.6264510806968,70,17.13,4096
1222.8264510806969,70,17.39,4096
1238.226451080697,70,17.61,4096
1225.6498567501317,66,17.43,-4
1220.595637722508,62,17.35,-4
1213.9702187769938,70,17.2592,4096
1205.6262187769937,70,17.14,4096
1207.7102740850185,66,17.19,-4
1212.24664674784,70,17.26,4096
1201.74664674784,70,17.11,4096
1214.4318714495203,66,17.2922,-4
1208.1511262816834,70,17.2,4096
1236.0980379399984,66,17.62,-4
1185.4703158184789,70,16.89,4096
1219.7703158184788,70,17.38,4096
1212.0703158184788,70,17.27,4096
1207.170315818479,70,17.2,4096
1175.9026560582918,66,16.75,-4
1172.1785629997592,70,16.6991,4096
1173.2342145162345,66,16.58,-4
1198.1434810426435,62,16.97,-4
1164.7398302164158,70,16.46,4096
1175.0395054930934,66,16.62,-4
1178.8503653750952,62,16.68,-4
1172.2773237529473,58,16.57,-4
1182.4732427966833,54,16.76,-4
1169.3857067330684,50,16.5028,-4
1131.220382677799,46,15.73,-4
1135.2247575906279,42,15.84,-4
1142.9777703938903,71,15.96,4096
1128.6586886003947,67,15.75,-4
1125.8053336098972,71,15.71,4096
1146.395333609897,71,16.0,4096
1127.935333609897,71,15.74,4096
1128.240348577566,67,15.76,-4
1118.054042277155,63,15.59,-4
1132.5857946312497,59,15.83,-4
1121.8347224174072,71,15.6232,4096
1112.3775224174071,71,15.49,4096
1119.4775224174073,71,15.59,4096
1127.2875224174072,71,15.7,4096
1126.5775224174072,71,15.69,4096
1129.7526174730522,67,15.74,-4
1127.115842668716,63,15.71,-4
1154.8833439877912,71,16.12,4096
1156.0446247500117,67,16.14,-4
1130.5753171045344,63,15.75,-4
1147.0371322322733,59,16.03,-4
1147.0825587396744,55,16.04,-4
1142.1134795062674,51,15.965,-4
1147.9735625009678,71,16.05,4096
1152.9435625009678,71,16.12,4096
1158.6235625009679,71,16.2,4096
1146.4347214798747,67,16.03,-4
1146.9217826022145,71,16.04,4096
1152.2467826022146,71,16.115,4
1153.3117826022146,71,16.13,4096
1159.7017826022145,71,16.22,4096
1144.0038686196983,67,15.98,-4
1142.4142461778965,63,15.95,-4
1138.15467664824,59,15.89,-4
1139.558841573013,71,15.91,4096
1139.558841573013,71,15.91,4
1153.3482591030988,67,16.1,-4
1144.1652417747266,63,15.96,-4
1147.085960214811,71,16.01,4096
1143.7713147476072,67,15.95,-4
1126.6998573537091,71,15.71,4096
1123.149857353709,71,15.66,4096
1123.859857353709,71,15.67,4096
1117.685861817214,67,15.58,-4
1107.128237042703,63,15.42,-4
1134.580402797991,59,15.87,-4
1063.6011669992367,71,14.85,4096
1088.4511669992369,71,15.2,4096
1084.901166999237,71,15.15,4096
1071.5292557877124,67,14.95,-4
1089.3817212827967,63,15.22,-4
1095.5225932653789,59,15.34,-4
1067.999724792851,71,14.91,4096
1051.5726716759116,67,14.68,-4
1066.641207849345,71,14.9,4096
1055.9912078493448,71,14.75,4096
1073.7412078493448,71,14.86,4096
1095.381264361764,67,15.17,-4
1095.9698619097844,72,15.18,4096
1072.965251802447,68,14.85,-4
1094.8923675342369,72,15.17,4096
1076.8059675342367,72,14.9188,4096
1088.0075992630295,68,15.09,-4
1072.0197261987416,64,14.85,-4
1076.2569768633123,71,14.95,4096
1084.0669768633122,71,15.06,4096
1083.3569768633122,71,15.05,4096
1085.4869768633123,71,15.08,4096
1107.4969768633123,71,15.39,4096
1112.0501882532203,67,15.45,-4
1100.8160065475379,71,15.3,4096
1083.0660065475379,71,15.05,4096
1082.3560065475378,71,15.04,4096
1088.746006547538,71,15.13,4096
1092.300092054895,67,15.18,-4
1101.1212105376349,63,15.32,-4
1099.0997361547156,59,15.3,-4
1101.1784223265931,55,15.34,-4
1086.9584457964738,72,15.09,4096
1095.598445796474,72,15.21,4096
1102.7984457964737,72,15.31,4096
1110.7184457964738,72,15.42,4096
1103.5990686573625,68,15.32,-4
1095.1880488173351,72,15.2,512
1103.1080488173352,72,15.31,4096
1108.8680488173352,72,15.39,4096
1121.1080488173352,72,15.56,4096
1146.3080488173352,72,15.91,4096
1146.3080488173352,72,15.91,4096
1136.2280488173353,72,15.77,4096
1128.8782541506546,68,15.67,-4
1107.7656341249153,64,15.37,-4
1106.2848850266798,72,15.36,4096
1135.8048850266798,72,15.77,4096
1120.3176540208347,68,15.56,-4
1132.8062543692474,71,15.74,4096
1146.808024812331,67,15.95,-4
1137.5189785455855,71,15.82,4096
1178.6989785455853,71,16.4,4096
1181.3357707342373,67,16.44,-4
1167.423942361503,71,16.22,4096
1153.223942361503,71,16.02,4096
1166.713942361503,71,16.21,4096
1160.323942361503,71,16.12,4096
1157.5233154496846,67,16.09,-4
1150.5252174042894,71,15.99,4096
1144.8452174042895,71,15.91,4096
1148.3952174042897,71,15.96,4096
1148.3952174042897,71,15.96,4096
1166.1452174042897,71,16.21,4096
1170.5077420965108,67,16.27,-4
1168.7034030180837,71,16.25,4096
1177.8788961710939,67,16.38,-4
1172.4025619590236,71,16.3,4096
1177.7275619590237,71,16.375,4096
1196.5174982038209,67,16.66,-4
1182.5334756084621,63,16.45,-4
1181.8348925566072,71,16.42,4096
1162.8955663487009,67,16.16,-4
1187.6798284273,71,16.52,4096
1185.5498284272999,71,16.49,4096
1204.0098284273,71,16.75,4096
1212.8305032489798,67,16.75,-4
1265.548873236632,72,17.5,4096
1247.548873236632,72,17.25,4096
1227.6432495751005,68,16.99,-4
1250.5988471481685,64,17.34,-4
1236.6145404364643,60,17.12,-4
1232.523772445246,72,17.07,4096
1231.803772445246,72,17.06,4096
1228.2037724452462,72,17.01,4096
1239.003772445246,72,17.16,4096
1226.043772445246,72,16.98,4096
1231.178839546291,68,17.05,-4
1236.3596451110284,72,17.13,4096
1249.0945852210928,68,17.31,-4
1255.485762038567,72,17.4,4096
1273.485762038567,72,17.65,4
1263.8302150500572,68,17.51,-4
1267.0039245740882,64,17.55,-4
1267.7461262625495,60,17.56,-4
1274.5122296659104,72,17.7,4096
1285.3122296659105,72,17.85,4096
1285.3122296659105,72,17.85,4096
1275.5250789636607,68,17.71,-4
1267.7114847854004,64,17.6,-4
1270.5700417673872,60,17.65,-4
1267.9900632387594,56,17.63,-4
1271.365363599507,71,17.69,4096
1275.625363599507,71,17.75,4096
1255.035363599507,71,17.46,4096
1238.7053635995069,71,17.23,4096
1236.575363599507,71,17.2,4
1252.905363599507,71,17.43,4
1260.005363599507,71,17.53,4096
1297.635363599507,71,18.06,4096
1280.595363599507,71,17.82,4096
1260.005363599507,71,17.53,4096
1267.105363599507,71,17.63,4096
1255.7453635995068,71,17.47,4096
1245.8053635995068,71,17.33,4096
1266.325047677614,67,17.63,-4
1269.8014547378928,63,17.68,-4
1260.0958543936038,71,17.53,4096
1250.1558543936037,71,17.39,4096
1239.5058543936036,71,17.24,4096
1258.6758543936037,71,17.51,4096
1256.4995046140134,67,17.48,-4
1246.4100097061635,71,17.33,4096
1251.683183142375,67,17.4,-4
1258.7846997613403,71,17.51,4096
1273.7031435409172,67,17.72,-4
1280.9515066799072,71,17.83,4096
1272.4315066799077,71,17.71,4096
1274.3664165769035,67,17.76,-4
1279.2623052671454,63,17.85,-4
1262.9571026674907,59,17.59,-4
1261.9422809623927,71,17.6,4096
1264.0722809623926,71,17.63,4096
1261.3393006370095,67,17.6,-4
1255.4230729051415,63,17.52,-4
1260.8476567002042,59,17.61,-4
1243.950632141828,71,17.38,4096
1263.830632141828,71,17.66,4096
1281.5806321418281,71,17.77,4096
1275.0997314218323,72,17.68,4096
1258.5397314218321,72,17.45,4096
1238.9364483182912,68,17.18,-4
1171.5471527178843,72,16.24,4096
1189.3942260802119,68,16.5,-4
1194.2077572459289,72,16.58,4096
1191.327757245929,72,16.54,4096
1184.6783399131084,68,16.46,-4
1176.6261733703604,71,16.35,4096
1166.6861733703604,71,16.21,4096
1196.5061733703603,71,16.63,512
1218.5161733703603,71,16.94,4096
1212.8361733703603,71,16.86,4
1184.4361733703604,71,16.46,4096
1187.773924754516,67,16.51,-4
1159.3560746668923,71,16.11,4096
1133.7960746668923,71,15.75,4096
1134.567660523192,67,15.77,-4
1146.142592949287,71,15.94,4096
1136.202592949287,71,15.8,4096
1126.972592949287,71,15.67,4096
1131.942592949287,71,15.74,4096
1134.0725929492871,71,15.77,4096
1109.4777287606905,67,15.42,-4
1088.2961656922866,63,15.1,-4
1107.464745821917,59,15.41,-4
1106.8936621400064,71,15.41,4096
1105.5955238016413,67,15.4,-4
1088.3172098413902,71,15.15,4096
1075.5372098413902,71,14.97,4096
1068.9687658797536,67,14.87,-4
1075.038117830141,63,14.96,-4
1072.3434497715762,59,14.92,-4
1075.1694870613796,55,14.96,-4
1069.0383680045966,51,14.85,-4
1086.0460518763985,71,15.1,4096
1074.6165126523142,67,14.92,-4
1095.7894181971506,63,15.26,-4
1093.341894041559,71,15.23,4096
1140.2018940415592,71,15.89,4096
1135.1541450606155,67,15.81,-4
1117.6385996811703,71,15.55,4096
1116.2185996811702,71,15.53,4096
1133.2585996811704,71,15.77,4096
1117.6385996811703,71,15.55,4096
1110.7999501118297,67,15.43,-4
1103.7591029162395,72,15.32,4096
1108.7991029162395,72,15.39,4096
1115.9991029162395,72,15.49,4096
1100.1064530629524,68,15.26,-4
1101.4957992552845,64,15.28,-4
1122.572061699583,60,15.62,-4
1120.421132337528,56,15.59,-4
1095.2567850764099,72,15.19,4096
1081.5767850764098,72,15.0,4096
1101.2511893936692,68,15.29,-4
1038.4903118991579,64,14.31,-4
987.9813585869376,72,13.57,4096
969.4173607225787,68,13.31,-4
986.991905538557,72,13.57,4096
1015.6811731483326,68,13.84,-4
1013.9930256690677,73,13.84,4096
1016.1403398416306,69,13.88,-4
1019.5196108060192,65,13.95,-4
1015.004905392597,73,13.9,4096
1017.5455299080961,69,13.94,-4
1008.4874627326719,65,13.81,-4
1039.0303147833777,72,14.26,4096
1046.2303147833777,72,14.36,4096
1038.8474982387427,68,14.26,-4
1025.6218128379123,72,14.07,4096
1006.1818128379123,72,13.8,4096
1013.3818128379123,72,13.9,512
1004.0218128379122,72,13.77,4096
1009.7818128379122,72,13.85,4
1003.9134204031639,68,13.77,-4
1003.2101299077963,64,13.75,-4
1005.1539724395789,72,13.79,4096
1015.2231400246671,68,13.94,-4
1013.7257943514173,72,13.92,4096
1012.2857943514174,72,13.9,4096
1010.1257943514173,72,13.87,4096
1019.4857943514173,72,14.0,4096
1020.2057943514174,72,14.01,4096
1020.2057943514174,72,14.01,4096
1024.9812676176846,68,14.08,-4
1028.0681454040068,72,14.13,4096
1035.9868746409743,68,14.24,-4
1031.5248824379235,72,14.17,4096
1025.6638430712942,68,14.09,-4
1013.1368977722927,72,13.92,4096
1033.4142587436068,68,14.21,-4
1043.2189834711385,72,14.35,4096
1038.1789834711383,72,14.28,4096
1035.2989834711384,72,14.24,4096
1033.1389834711385,72,14.21,4096
1036.7389834711385,72,14.26,4096
1033.2045087484069,68,14.2,-4
1027.8007416989701,64,14.13,-4
977.8497651661896,72,13.43,4096
998.0097651661897,72,13.71,4096
1003.3767580403221,68,13.79,-4
989.6107654823719,72,13.6,4096
984.5707654823719,72,13.53,4096
985.8985288167162,68,13.55,-4
997.9182669143572,72,13.72,4
997.497413565675,68,13.71,-4
1004.9349966705809,72,13.82,4096
1011.4149966705809,72,13.91,4096
1021.4949966705809,72,14.05,4096
1040.2149966705808,72,14.31,4096
1062.5349966705808,72,14.62,4
1049.2515402118968,68,14.44,-4
1042.8723912346356,72,14.36,4096
1035.6723912346356,72,14.26,4096
1031.3523912346354,72,14.2,4096
1024.6698841317607,68,14.11,-4
